id,group,technology,series,spec,year,y,logQ,logM,trend
wind__DNK_vestas_proxy,equipment,wind,DNK_vestas_proxy,time_trend,2010,7.519976983896885,5.180162236673185,,0.0
wind__DNK_vestas_proxy,equipment,wind,DNK_vestas_proxy,time_trend,2011,7.544080932704994,5.376417249698097,,1.0
wind__DNK_vestas_proxy,equipment,wind,DNK_vestas_proxy,time_trend,2012,7.475406322541961,5.56590362647905,,2.0
wind__DNK_vestas_proxy,equipment,wind,DNK_vestas_proxy,time_trend,2013,7.447343924302284,5.677698971893068,,3.0
wind__DNK_vestas_proxy,equipment,wind,DNK_vestas_proxy,time_trend,2014,7.337950736153582,5.830825584658366,,4.0
wind__DNK_vestas_proxy,equipment,wind,DNK_vestas_proxy,time_trend,2015,7.180166664019038,6.002024865148459,,5.0
wind__DNK_vestas_proxy,equipment,wind,DNK_vestas_proxy,time_trend,2016,7.1525449693183685,6.114760027948734,,6.0
wind__DNK_vestas_proxy,equipment,wind,DNK_vestas_proxy,time_trend,2017,7.02696687700858,6.205934995565976,,7.0
wind__DNK_vestas_proxy,equipment,wind,DNK_vestas_proxy,time_trend,2018,6.7553635033498365,6.290532398624406,,8.0
wind__DNK_vestas_proxy,equipment,wind,DNK_vestas_proxy,time_trend,2019,6.87671553384544,6.38729428375806,,9.0
wind__DNK_vestas_proxy,equipment,wind,DNK_vestas_proxy,time_trend,2020,6.903147370737096,6.548699273994664,,10.0
wind__DNK_vestas_proxy,equipment,wind,DNK_vestas_proxy,time_trend,2021,6.9986112310314175,6.645448863841342,,11.0
wind__DNK_vestas_proxy,equipment,wind,DNK_vestas_proxy,time_trend,2022,7.030213485772229,6.733146895042726,,12.0
wind__DNK_vestas_proxy,equipment,wind,DNK_vestas_proxy,time_trend,2023,6.98625099951834,6.849202095255681,,13.0
wind__DNK_vestas_proxy,equipment,wind,DNK_vestas_proxy,time_trend,2024,7.093254850398366,6.955776347473294,,14.0
wind__china_domestic,equipment,wind,china_domestic,main_level,2010,6.812227576834841,5.180162236673185,,
wind__china_domestic,equipment,wind,china_domestic,main_level,2011,6.709573802576824,5.376417249698097,,
wind__china_domestic,equipment,wind,china_domestic,main_level,2012,6.668427904138208,5.56590362647905,,
wind__china_domestic,equipment,wind,china_domestic,main_level,2013,6.708217182992296,5.677698971893068,,
wind__china_domestic,equipment,wind,china_domestic,main_level,2014,6.542006271937041,5.830825584658366,,
wind__china_domestic,equipment,wind,china_domestic,main_level,2015,6.43719187797247,6.002024865148459,,
wind__china_domestic,equipment,wind,china_domestic,main_level,2016,6.455895595210555,6.114760027948734,,
wind__china_domestic,equipment,wind,china_domestic,main_level,2017,6.469858035371506,6.205934995565976,,
wind__china_domestic,equipment,wind,china_domestic,main_level,2018,6.460596296018196,6.290532398624406,,
wind__china_domestic,equipment,wind,china_domestic,main_level,2019,6.398763921335831,6.38729428375806,,
wind__china_domestic,equipment,wind,china_domestic,main_level,2020,6.405635793293439,6.548699273994664,,
wind__china_domestic,equipment,wind,china_domestic,main_level,2021,6.158994963306929,6.645448863841342,,
wind__china_domestic,equipment,wind,china_domestic,main_level,2022,5.773504528965685,6.733146895042726,,
wind__china_domestic,equipment,wind,china_domestic,main_level,2023,5.46170635729296,6.849202095255681,,
wind__china_domestic,equipment,wind,china_domestic,main_level,2024,5.272081898832534,6.955776347473294,,
wind__china_domestic,equipment,wind,china_domestic,annual_difference,2011,-0.10265377425801692,0.19625501302491166,,
wind__china_domestic,equipment,wind,china_domestic,annual_difference,2012,-0.04114589843861616,0.1894863767809527,,
wind__china_domestic,equipment,wind,china_domestic,annual_difference,2013,0.03978927885408812,0.11179534541401814,,
wind__china_domestic,equipment,wind,china_domestic,annual_difference,2014,-0.16621091105525565,0.15312661276529838,,
wind__china_domestic,equipment,wind,china_domestic,annual_difference,2015,-0.10481439396457048,0.17119928049009303,,
wind__china_domestic,equipment,wind,china_domestic,annual_difference,2016,0.018703717238084394,0.11273516280027529,,
wind__china_domestic,equipment,wind,china_domestic,annual_difference,2017,0.013962440160951495,0.09117496761724198,,
wind__china_domestic,equipment,wind,china_domestic,annual_difference,2018,-0.00926173935330965,0.08459740305842978,,
wind__china_domestic,equipment,wind,china_domestic,annual_difference,2019,-0.06183237468236502,0.09676188513365425,,
wind__china_domestic,equipment,wind,china_domestic,annual_difference,2020,0.006871871957607745,0.16140499023660393,,
wind__china_domestic,equipment,wind,china_domestic,annual_difference,2021,-0.24664082998650994,0.09674958984667725,,
wind__china_domestic,equipment,wind,china_domestic,annual_difference,2022,-0.38549043434124464,0.0876980312013842,,
wind__china_domestic,equipment,wind,china_domestic,annual_difference,2023,-0.3117981716727245,0.1160552002129549,,
wind__china_domestic,equipment,wind,china_domestic,annual_difference,2024,-0.1896244584604263,0.10657425221761319,,
wind__china_domestic,equipment,wind,china_domestic,time_trend,2010,6.812227576834841,5.180162236673185,,0.0
wind__china_domestic,equipment,wind,china_domestic,time_trend,2011,6.709573802576824,5.376417249698097,,1.0
wind__china_domestic,equipment,wind,china_domestic,time_trend,2012,6.668427904138208,5.56590362647905,,2.0
wind__china_domestic,equipment,wind,china_domestic,time_trend,2013,6.708217182992296,5.677698971893068,,3.0
wind__china_domestic,equipment,wind,china_domestic,time_trend,2014,6.542006271937041,5.830825584658366,,4.0
wind__china_domestic,equipment,wind,china_domestic,time_trend,2015,6.43719187797247,6.002024865148459,,5.0
wind__china_domestic,equipment,wind,china_domestic,time_trend,2016,6.455895595210555,6.114760027948734,,6.0
wind__china_domestic,equipment,wind,china_domestic,time_trend,2017,6.469858035371506,6.205934995565976,,7.0
wind__china_domestic,equipment,wind,china_domestic,time_trend,2018,6.460596296018196,6.290532398624406,,8.0
wind__china_domestic,equipment,wind,china_domestic,time_trend,2019,6.398763921335831,6.38729428375806,,9.0
wind__china_domestic,equipment,wind,china_domestic,time_trend,2020,6.405635793293439,6.548699273994664,,10.0
wind__china_domestic,equipment,wind,china_domestic,time_trend,2021,6.158994963306929,6.645448863841342,,11.0
wind__china_domestic,equipment,wind,china_domestic,time_trend,2022,5.773504528965685,6.733146895042726,,12.0
wind__china_domestic,equipment,wind,china_domestic,time_trend,2023,5.46170635729296,6.849202095255681,,13.0
wind__china_domestic,equipment,wind,china_domestic,time_trend,2024,5.272081898832534,6.955776347473294,,14.0
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,main_level,2010,7.604615199798734,5.180162236673185,,
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,main_level,2011,7.501479332005597,5.376417249698097,,
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,main_level,2012,7.349709583079464,5.56590362647905,,
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,main_level,2013,7.366258612715272,5.677698971893068,,
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,main_level,2014,7.206392148752021,5.830825584658366,,
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,main_level,2015,7.374844082652509,6.002024865148459,,
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,main_level,2016,7.019693306504983,6.114760027948734,,
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,main_level,2017,6.909533567213111,6.205934995565976,,
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,main_level,2018,6.849541283900741,6.290532398624406,,
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,main_level,2019,6.897819585827067,6.38729428375806,,
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,main_level,2020,6.906617910860895,6.548699273994664,,
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,main_level,2021,6.946683223173813,6.645448863841342,,
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,main_level,2022,6.9770743011670415,6.733146895042726,,
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,main_level,2023,7.109422539819234,6.849202095255681,,
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,main_level,2024,7.111803628307444,6.955776347473294,,
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,annual_difference,2011,-0.10313586779313688,0.19625501302491166,,
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,annual_difference,2012,-0.15176974892613337,0.1894863767809527,,
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,annual_difference,2013,0.016549029635807955,0.11179534541401814,,
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,annual_difference,2014,-0.159866463963251,0.15312661276529838,,
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,annual_difference,2015,0.16845193390048863,0.17119928049009303,,
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,annual_difference,2016,-0.3551507761475259,0.11273516280027529,,
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,annual_difference,2017,-0.1101597392918725,0.09117496761724198,,
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,annual_difference,2018,-0.059992283312370276,0.08459740305842978,,
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,annual_difference,2019,0.04827830192632643,0.09676188513365425,,
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,annual_difference,2020,0.008798325033827936,0.16140499023660393,,
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,annual_difference,2021,0.04006531231291799,0.09674958984667725,,
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,annual_difference,2022,0.0303910779932286,0.0876980312013842,,
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,annual_difference,2023,0.13234823865219258,0.1160552002129549,,
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,annual_difference,2024,0.002381088488210281,0.10657425221761319,,
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,time_trend,2010,7.604615199798734,5.180162236673185,,0.0
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,time_trend,2011,7.501479332005597,5.376417249698097,,1.0
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,time_trend,2012,7.349709583079464,5.56590362647905,,2.0
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,time_trend,2013,7.366258612715272,5.677698971893068,,3.0
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,time_trend,2014,7.206392148752021,5.830825584658366,,4.0
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,time_trend,2015,7.374844082652509,6.002024865148459,,5.0
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,time_trend,2016,7.019693306504983,6.114760027948734,,6.0
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,time_trend,2017,6.909533567213111,6.205934995565976,,7.0
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,time_trend,2018,6.849541283900741,6.290532398624406,,8.0
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,time_trend,2019,6.897819585827067,6.38729428375806,,9.0
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,time_trend,2020,6.906617910860895,6.548699273994664,,10.0
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,time_trend,2021,6.946683223173813,6.645448863841342,,11.0
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,time_trend,2022,6.9770743011670415,6.733146895042726,,12.0
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,time_trend,2023,7.109422539819234,6.849202095255681,,13.0
wind__USA_LBNL_WM_chain,equipment,wind,USA_LBNL_WM_chain,time_trend,2024,7.111803628307444,6.955776347473294,,14.0
pv__AUS__balance,balance,pv,AUS,main_level,2010,8.62333884958094,3.682166724070565,,
pv__AUS__balance,balance,pv,AUS,main_level,2011,8.719128614286136,4.252328599622632,,
pv__AUS__balance,balance,pv,AUS,main_level,2012,8.445354948566008,4.598290072191402,,
pv__AUS__balance,balance,pv,AUS,main_level,2013,7.85199541547844,4.90117475518874,,
pv__AUS__balance,balance,pv,AUS,main_level,2014,7.909818357057793,5.151279397977148,,
pv__AUS__balance,balance,pv,AUS,main_level,2015,7.5694382946395535,5.39300057712095,,
pv__AUS__balance,balance,pv,AUS,main_level,2016,7.453068275210294,5.674382328161501,,
pv__AUS__balance,balance,pv,AUS,main_level,2017,7.516773688794512,5.951553934028465,,
pv__AUS__balance,balance,pv,AUS,main_level,2018,7.223247912174576,6.17063993071869,,
pv__AUS__balance,balance,pv,AUS,main_level,2019,7.050170274507307,6.363208897541072,,
pv__AUS__balance,balance,pv,AUS,main_level,2020,6.8511705795468245,6.566156825734936,,
pv__AUS__balance,balance,pv,AUS,main_level,2021,6.673226183111783,6.751017535589894,,
pv__AUS__balance,balance,pv,AUS,main_level,2022,6.438799183672632,6.952593472965691,,
pv__AUS__balance,balance,pv,AUS,main_level,2023,6.669151645715668,7.2503426514181,,
pv__AUS__balance,balance,pv,AUS,main_level,2024,6.702522241951043,7.530490596047716,,
pv__AUS__balance,balance,pv,AUS,annual_difference,2011,0.09578976470519684,0.570161875552067,,
pv__AUS__balance,balance,pv,AUS,annual_difference,2012,-0.2737736657201282,0.34596147256876986,,
pv__AUS__balance,balance,pv,AUS,annual_difference,2013,-0.5933595330875683,0.3028846829973384,,
pv__AUS__balance,balance,pv,AUS,annual_difference,2014,0.05782294157935297,0.2501046427884077,,
pv__AUS__balance,balance,pv,AUS,annual_difference,2015,-0.34038006241823915,0.2417211791438021,,
pv__AUS__balance,balance,pv,AUS,annual_difference,2016,-0.11637001942925984,0.2813817510405512,,
pv__AUS__balance,balance,pv,AUS,annual_difference,2017,0.0637054135842181,0.27717160586696377,,
pv__AUS__balance,balance,pv,AUS,annual_difference,2018,-0.2935257766199362,0.21908599669022522,,
pv__AUS__balance,balance,pv,AUS,annual_difference,2019,-0.17307763766726847,0.19256896682238178,,
pv__AUS__balance,balance,pv,AUS,annual_difference,2020,-0.19899969496048264,0.20294792819386398,,
pv__AUS__balance,balance,pv,AUS,annual_difference,2021,-0.17794439643504134,0.1848607098549584,,
pv__AUS__balance,balance,pv,AUS,annual_difference,2022,-0.23442699943915102,0.2015759373757966,,
pv__AUS__balance,balance,pv,AUS,annual_difference,2023,0.23035246204303572,0.2977491784524089,,
pv__AUS__balance,balance,pv,AUS,annual_difference,2024,0.033370596235375416,0.2801479446296167,,
pv__AUS__balance,balance,pv,AUS,time_trend,2010,8.62333884958094,3.682166724070565,,0.0
pv__AUS__balance,balance,pv,AUS,time_trend,2011,8.719128614286136,4.252328599622632,,1.0
pv__AUS__balance,balance,pv,AUS,time_trend,2012,8.445354948566008,4.598290072191402,,2.0
pv__AUS__balance,balance,pv,AUS,time_trend,2013,7.85199541547844,4.90117475518874,,3.0
pv__AUS__balance,balance,pv,AUS,time_trend,2014,7.909818357057793,5.151279397977148,,4.0
pv__AUS__balance,balance,pv,AUS,time_trend,2015,7.5694382946395535,5.39300057712095,,5.0
pv__AUS__balance,balance,pv,AUS,time_trend,2016,7.453068275210294,5.674382328161501,,6.0
pv__AUS__balance,balance,pv,AUS,time_trend,2017,7.516773688794512,5.951553934028465,,7.0
pv__AUS__balance,balance,pv,AUS,time_trend,2018,7.223247912174576,6.17063993071869,,8.0
pv__AUS__balance,balance,pv,AUS,time_trend,2019,7.050170274507307,6.363208897541072,,9.0
pv__AUS__balance,balance,pv,AUS,time_trend,2020,6.8511705795468245,6.566156825734936,,10.0
pv__AUS__balance,balance,pv,AUS,time_trend,2021,6.673226183111783,6.751017535589894,,11.0
pv__AUS__balance,balance,pv,AUS,time_trend,2022,6.438799183672632,6.952593472965691,,12.0
pv__AUS__balance,balance,pv,AUS,time_trend,2023,6.669151645715668,7.2503426514181,,13.0
pv__AUS__balance,balance,pv,AUS,time_trend,2024,6.702522241951043,7.530490596047716,,14.0
pv__BRA__balance,balance,pv,BRA,main_level,2011,8.58982478512998,4.252328599622632,,
pv__BRA__balance,balance,pv,BRA,main_level,2013,8.304081311473997,4.90117475518874,,
pv__BRA__balance,balance,pv,BRA,main_level,2014,8.52894883369523,5.151279397977148,,
pv__BRA__balance,balance,pv,BRA,main_level,2015,7.424006882808412,5.39300057712095,,
pv__BRA__balance,balance,pv,BRA,main_level,2016,7.545503989425464,5.674382328161501,,
pv__BRA__balance,balance,pv,BRA,main_level,2017,7.308076813840714,5.951553934028465,,
pv__BRA__balance,balance,pv,BRA,main_level,2018,7.226202655116286,6.17063993071869,,
pv__BRA__balance,balance,pv,BRA,main_level,2019,7.052727282885755,6.363208897541072,,
pv__BRA__balance,balance,pv,BRA,main_level,2020,6.901533544000063,6.566156825734936,,
pv__BRA__balance,balance,pv,BRA,main_level,2021,6.289836479922627,6.751017535589894,,
pv__BRA__balance,balance,pv,BRA,main_level,2022,6.039463969231749,6.952593472965691,,
pv__BRA__balance,balance,pv,BRA,main_level,2023,6.245667961519037,7.2503426514181,,
pv__BRA__balance,balance,pv,BRA,main_level,2024,6.384477228597485,7.530490596047716,,
pv__BRA__balance,balance,pv,BRA,annual_difference,2014,0.22486752222123307,0.2501046427884077,,
pv__BRA__balance,balance,pv,BRA,annual_difference,2015,-1.1049419508868183,0.2417211791438021,,
pv__BRA__balance,balance,pv,BRA,annual_difference,2016,0.12149710661705271,0.2813817510405512,,
pv__BRA__balance,balance,pv,BRA,annual_difference,2017,-0.23742717558475057,0.27717160586696377,,
pv__BRA__balance,balance,pv,BRA,annual_difference,2018,-0.08187415872442738,0.21908599669022522,,
pv__BRA__balance,balance,pv,BRA,annual_difference,2019,-0.17347537223053155,0.19256896682238178,,
pv__BRA__balance,balance,pv,BRA,annual_difference,2020,-0.15119373888569143,0.20294792819386398,,
pv__BRA__balance,balance,pv,BRA,annual_difference,2021,-0.6116970640774362,0.1848607098549584,,
pv__BRA__balance,balance,pv,BRA,annual_difference,2022,-0.2503725106908785,0.2015759373757966,,
pv__BRA__balance,balance,pv,BRA,annual_difference,2023,0.20620399228728825,0.2977491784524089,,
pv__BRA__balance,balance,pv,BRA,annual_difference,2024,0.13880926707844843,0.2801479446296167,,
pv__BRA__balance,balance,pv,BRA,time_trend,2011,8.58982478512998,4.252328599622632,,0.0
pv__BRA__balance,balance,pv,BRA,time_trend,2013,8.304081311473997,4.90117475518874,,2.0
pv__BRA__balance,balance,pv,BRA,time_trend,2014,8.52894883369523,5.151279397977148,,3.0
pv__BRA__balance,balance,pv,BRA,time_trend,2015,7.424006882808412,5.39300057712095,,4.0
pv__BRA__balance,balance,pv,BRA,time_trend,2016,7.545503989425464,5.674382328161501,,5.0
pv__BRA__balance,balance,pv,BRA,time_trend,2017,7.308076813840714,5.951553934028465,,6.0
pv__BRA__balance,balance,pv,BRA,time_trend,2018,7.226202655116286,6.17063993071869,,7.0
pv__BRA__balance,balance,pv,BRA,time_trend,2019,7.052727282885755,6.363208897541072,,8.0
pv__BRA__balance,balance,pv,BRA,time_trend,2020,6.901533544000063,6.566156825734936,,9.0
pv__BRA__balance,balance,pv,BRA,time_trend,2021,6.289836479922627,6.751017535589894,,10.0
pv__BRA__balance,balance,pv,BRA,time_trend,2022,6.039463969231749,6.952593472965691,,11.0
pv__BRA__balance,balance,pv,BRA,time_trend,2023,6.245667961519037,7.2503426514181,,12.0
pv__BRA__balance,balance,pv,BRA,time_trend,2024,6.384477228597485,7.530490596047716,,13.0
pv__CHN__balance,balance,pv,CHN,main_level,2010,7.611252644494557,3.682166724070565,,
pv__CHN__balance,balance,pv,CHN,main_level,2011,7.740262399507405,4.252328599622632,,
pv__CHN__balance,balance,pv,CHN,main_level,2012,7.725704662381219,4.598290072191402,,
pv__CHN__balance,balance,pv,CHN,main_level,2013,7.497365808595413,4.90117475518874,,
pv__CHN__balance,balance,pv,CHN,main_level,2014,7.249210724989022,5.151279397977148,,
pv__CHN__balance,balance,pv,CHN,main_level,2015,6.939664725811313,5.39300057712095,,
pv__CHN__balance,balance,pv,CHN,main_level,2016,6.907757080039271,5.674382328161501,,
pv__CHN__balance,balance,pv,CHN,main_level,2017,6.883936448863336,5.951553934028465,,
pv__CHN__balance,balance,pv,CHN,main_level,2018,6.521327574246422,6.17063993071869,,
pv__CHN__balance,balance,pv,CHN,main_level,2019,6.497835182256494,6.363208897541072,,
pv__CHN__balance,balance,pv,CHN,main_level,2020,6.238763715957304,6.566156825734936,,
pv__CHN__balance,balance,pv,CHN,main_level,2021,5.956494750381303,6.751017535589894,,
pv__CHN__balance,balance,pv,CHN,main_level,2022,6.094586976977871,6.952593472965691,,
pv__CHN__balance,balance,pv,CHN,main_level,2023,6.197417822095349,7.2503426514181,,
pv__CHN__balance,balance,pv,CHN,main_level,2024,6.176191490420905,7.530490596047716,,
pv__CHN__balance,balance,pv,CHN,annual_difference,2011,0.12900975501284861,0.570161875552067,,
pv__CHN__balance,balance,pv,CHN,annual_difference,2012,-0.014557737126186687,0.34596147256876986,,
pv__CHN__balance,balance,pv,CHN,annual_difference,2013,-0.22833885378580554,0.3028846829973384,,
pv__CHN__balance,balance,pv,CHN,annual_difference,2014,-0.24815508360639082,0.2501046427884077,,
pv__CHN__balance,balance,pv,CHN,annual_difference,2015,-0.3095459991777094,0.2417211791438021,,
pv__CHN__balance,balance,pv,CHN,annual_difference,2016,-0.031907645772041526,0.2813817510405512,,
pv__CHN__balance,balance,pv,CHN,annual_difference,2017,-0.023820631175935247,0.27717160586696377,,
pv__CHN__balance,balance,pv,CHN,annual_difference,2018,-0.3626088746169138,0.21908599669022522,,
pv__CHN__balance,balance,pv,CHN,annual_difference,2019,-0.023492391989928585,0.19256896682238178,,
pv__CHN__balance,balance,pv,CHN,annual_difference,2020,-0.25907146629919,0.20294792819386398,,
pv__CHN__balance,balance,pv,CHN,annual_difference,2021,-0.2822689655760007,0.1848607098549584,,
pv__CHN__balance,balance,pv,CHN,annual_difference,2022,0.1380922265965676,0.2015759373757966,,
pv__CHN__balance,balance,pv,CHN,annual_difference,2023,0.1028308451174782,0.2977491784524089,,
pv__CHN__balance,balance,pv,CHN,annual_difference,2024,-0.021226331674443877,0.2801479446296167,,
pv__CHN__balance,balance,pv,CHN,time_trend,2010,7.611252644494557,3.682166724070565,,0.0
pv__CHN__balance,balance,pv,CHN,time_trend,2011,7.740262399507405,4.252328599622632,,1.0
pv__CHN__balance,balance,pv,CHN,time_trend,2012,7.725704662381219,4.598290072191402,,2.0
pv__CHN__balance,balance,pv,CHN,time_trend,2013,7.497365808595413,4.90117475518874,,3.0
pv__CHN__balance,balance,pv,CHN,time_trend,2014,7.249210724989022,5.151279397977148,,4.0
pv__CHN__balance,balance,pv,CHN,time_trend,2015,6.939664725811313,5.39300057712095,,5.0
pv__CHN__balance,balance,pv,CHN,time_trend,2016,6.907757080039271,5.674382328161501,,6.0
pv__CHN__balance,balance,pv,CHN,time_trend,2017,6.883936448863336,5.951553934028465,,7.0
pv__CHN__balance,balance,pv,CHN,time_trend,2018,6.521327574246422,6.17063993071869,,8.0
pv__CHN__balance,balance,pv,CHN,time_trend,2019,6.497835182256494,6.363208897541072,,9.0
pv__CHN__balance,balance,pv,CHN,time_trend,2020,6.238763715957304,6.566156825734936,,10.0
pv__CHN__balance,balance,pv,CHN,time_trend,2021,5.956494750381303,6.751017535589894,,11.0
pv__CHN__balance,balance,pv,CHN,time_trend,2022,6.094586976977871,6.952593472965691,,12.0
pv__CHN__balance,balance,pv,CHN,time_trend,2023,6.197417822095349,7.2503426514181,,13.0
pv__CHN__balance,balance,pv,CHN,time_trend,2024,6.176191490420905,7.530490596047716,,14.0
pv__DEU__balance,balance,pv,DEU,main_level,2010,7.486938980676615,3.682166724070565,,
pv__DEU__balance,balance,pv,DEU,main_level,2011,7.312273468108458,4.252328599622632,,
pv__DEU__balance,balance,pv,DEU,main_level,2012,7.334614318922347,4.598290072191402,,
pv__DEU__balance,balance,pv,DEU,main_level,2013,7.224510715486319,4.90117475518874,,
pv__DEU__balance,balance,pv,DEU,main_level,2014,6.711941137595057,5.151279397977148,,
pv__DEU__balance,balance,pv,DEU,main_level,2015,6.345955786147517,5.39300057712095,,
pv__DEU__balance,balance,pv,DEU,main_level,2016,6.360833555922522,5.674382328161501,,
pv__DEU__balance,balance,pv,DEU,main_level,2017,6.421530513172774,5.951553934028465,,
pv__DEU__balance,balance,pv,DEU,main_level,2018,6.564663304900373,6.17063993071869,,
pv__DEU__balance,balance,pv,DEU,main_level,2019,6.472705250231874,6.363208897541072,,
pv__DEU__balance,balance,pv,DEU,main_level,2020,6.127574086230072,6.566156825734936,,
pv__DEU__balance,balance,pv,DEU,main_level,2021,5.8828496901587535,6.751017535589894,,
pv__DEU__balance,balance,pv,DEU,main_level,2022,6.526902603776353,6.952593472965691,,
pv__DEU__balance,balance,pv,DEU,main_level,2023,6.230970862128374,7.2503426514181,,
pv__DEU__balance,balance,pv,DEU,main_level,2024,6.1173099497232375,7.530490596047716,,
pv__DEU__balance,balance,pv,DEU,annual_difference,2011,-0.17466551256815688,0.570161875552067,,
pv__DEU__balance,balance,pv,DEU,annual_difference,2012,0.022340850813889368,0.34596147256876986,,
pv__DEU__balance,balance,pv,DEU,annual_difference,2013,-0.11010360343602876,0.3028846829973384,,
pv__DEU__balance,balance,pv,DEU,annual_difference,2014,-0.512569577891262,0.2501046427884077,,
pv__DEU__balance,balance,pv,DEU,annual_difference,2015,-0.36598535144753974,0.2417211791438021,,
pv__DEU__balance,balance,pv,DEU,annual_difference,2016,0.014877769775004879,0.2813817510405512,,
pv__DEU__balance,balance,pv,DEU,annual_difference,2017,0.06069695725025248,0.27717160586696377,,
pv__DEU__balance,balance,pv,DEU,annual_difference,2018,0.14313279172759863,0.21908599669022522,,
pv__DEU__balance,balance,pv,DEU,annual_difference,2019,-0.09195805466849905,0.19256896682238178,,
pv__DEU__balance,balance,pv,DEU,annual_difference,2020,-0.34513116400180177,0.20294792819386398,,
pv__DEU__balance,balance,pv,DEU,annual_difference,2021,-0.24472439607131857,0.1848607098549584,,
pv__DEU__balance,balance,pv,DEU,annual_difference,2022,0.6440529136175996,0.2015759373757966,,
pv__DEU__balance,balance,pv,DEU,annual_difference,2023,-0.295931741647979,0.2977491784524089,,
pv__DEU__balance,balance,pv,DEU,annual_difference,2024,-0.11366091240513665,0.2801479446296167,,
pv__DEU__balance,balance,pv,DEU,time_trend,2010,7.486938980676615,3.682166724070565,,0.0
pv__DEU__balance,balance,pv,DEU,time_trend,2011,7.312273468108458,4.252328599622632,,1.0
pv__DEU__balance,balance,pv,DEU,time_trend,2012,7.334614318922347,4.598290072191402,,2.0
pv__DEU__balance,balance,pv,DEU,time_trend,2013,7.224510715486319,4.90117475518874,,3.0
pv__DEU__balance,balance,pv,DEU,time_trend,2014,6.711941137595057,5.151279397977148,,4.0
pv__DEU__balance,balance,pv,DEU,time_trend,2015,6.345955786147517,5.39300057712095,,5.0
pv__DEU__balance,balance,pv,DEU,time_trend,2016,6.360833555922522,5.674382328161501,,6.0
pv__DEU__balance,balance,pv,DEU,time_trend,2017,6.421530513172774,5.951553934028465,,7.0
pv__DEU__balance,balance,pv,DEU,time_trend,2018,6.564663304900373,6.17063993071869,,8.0
pv__DEU__balance,balance,pv,DEU,time_trend,2019,6.472705250231874,6.363208897541072,,9.0
pv__DEU__balance,balance,pv,DEU,time_trend,2020,6.127574086230072,6.566156825734936,,10.0
