panel_index,iso3,year,date_from,date_to,month,days,weight,pc,pa,pc_raw,pa_raw,price_status,regular_cn,regular_alt,common_rate,cn_extra,eu_ad_cap,eu_floor,eu_branch,eu_compliant_share,coverage,policy_source_ids,policy_group,within_year_quantity_weights,assumption_ids,tariff_scenario_id,updated_tariff_source,updated_tariff_source_year,updated_tariff_rule
11.0,AUS,2021,2021-12-01,2021-12-31,12.0,31.0,0.084931506849315,0.4271845666939666,0.4742223822725088,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,LOCAL_EXPORT_AHS,2021.0,UPDATED_CHINA_ORDINARY
12.0,AUS,2022,2022-01-01,2022-01-31,1.0,31.0,0.084931506849315,0.3991349470699152,0.4430841846945877,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,WITS_SAME_YEAR_MFN_FALLBACK,2022.0,UPDATED_CHINA_ORDINARY
12.0,AUS,2022,2022-02-01,2022-02-28,2.0,28.0,0.0767123287671232,0.4143917327643764,0.4600209137385274,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,WITS_SAME_YEAR_MFN_FALLBACK,2022.0,UPDATED_CHINA_ORDINARY
12.0,AUS,2022,2022-03-01,2022-03-31,3.0,31.0,0.084931506849315,0.4161543193617464,0.4619775809038119,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,WITS_SAME_YEAR_MFN_FALLBACK,2022.0,UPDATED_CHINA_ORDINARY
12.0,AUS,2022,2022-04-01,2022-04-30,4.0,30.0,0.0821917808219178,0.422537756083487,0.4690639056572956,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,WITS_SAME_YEAR_MFN_FALLBACK,2022.0,UPDATED_CHINA_ORDINARY
12.0,AUS,2022,2022-05-01,2022-05-31,5.0,31.0,0.084931506849315,0.4264826219335463,0.4734431455152299,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,WITS_SAME_YEAR_MFN_FALLBACK,2022.0,UPDATED_CHINA_ORDINARY
12.0,AUS,2022,2022-06-01,2022-06-30,6.0,30.0,0.0821917808219178,0.4392829464090298,0.4876529293882825,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,WITS_SAME_YEAR_MFN_FALLBACK,2022.0,UPDATED_CHINA_ORDINARY
12.0,AUS,2022,2022-07-01,2022-07-31,7.0,31.0,0.084931506849315,0.436020831471694,0.4840316189818643,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,WITS_SAME_YEAR_MFN_FALLBACK,2022.0,UPDATED_CHINA_ORDINARY
12.0,AUS,2022,2022-08-01,2022-08-31,8.0,31.0,0.084931506849315,0.433858912989129,0.481631649008662,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,WITS_SAME_YEAR_MFN_FALLBACK,2022.0,UPDATED_CHINA_ORDINARY
12.0,AUS,2022,2022-09-01,2022-09-30,9.0,30.0,0.0821917808219178,0.4242352326810014,0.4709482934809358,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,WITS_SAME_YEAR_MFN_FALLBACK,2022.0,UPDATED_CHINA_ORDINARY
12.0,AUS,2022,2022-10-01,2022-10-31,10.0,31.0,0.084931506849315,0.4332688726984054,0.4809766386592263,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,WITS_SAME_YEAR_MFN_FALLBACK,2022.0,UPDATED_CHINA_ORDINARY
12.0,AUS,2022,2022-11-01,2022-11-30,11.0,30.0,0.0821917808219178,0.4369788628059536,0.4850951403191175,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,WITS_SAME_YEAR_MFN_FALLBACK,2022.0,UPDATED_CHINA_ORDINARY
12.0,AUS,2022,2022-12-01,2022-12-31,12.0,31.0,0.084931506849315,0.4135577084730845,0.4590950540115469,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,WITS_SAME_YEAR_MFN_FALLBACK,2022.0,UPDATED_CHINA_ORDINARY
13.0,AUS,2023,2023-01-01,2023-01-31,1.0,31.0,0.084931506849315,0.392886830455484,0.436148080311082,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,WITS_SAME_YEAR_MFN_FALLBACK,2023.0,UPDATED_CHINA_ORDINARY
13.0,AUS,2023,2023-02-01,2023-02-28,2.0,28.0,0.0767123287671232,0.3778897100733375,0.4194996086448663,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,WITS_SAME_YEAR_MFN_FALLBACK,2023.0,UPDATED_CHINA_ORDINARY
13.0,AUS,2023,2023-03-01,2023-03-31,3.0,31.0,0.084931506849315,0.3905821911129385,0.4335896743092943,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,WITS_SAME_YEAR_MFN_FALLBACK,2023.0,UPDATED_CHINA_ORDINARY
13.0,AUS,2023,2023-04-01,2023-04-30,4.0,30.0,0.0821917808219178,0.386613008949376,0.4291834406388101,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,WITS_SAME_YEAR_MFN_FALLBACK,2023.0,UPDATED_CHINA_ORDINARY
13.0,AUS,2023,2023-05-01,2023-05-31,5.0,31.0,0.084931506849315,0.3702162619165361,0.4109812277180341,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,WITS_SAME_YEAR_MFN_FALLBACK,2023.0,UPDATED_CHINA_ORDINARY
13.0,AUS,2023,2023-06-01,2023-06-30,6.0,30.0,0.0821917808219178,0.3427424217275228,0.380482209353586,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,WITS_SAME_YEAR_MFN_FALLBACK,2023.0,UPDATED_CHINA_ORDINARY
13.0,AUS,2023,2023-07-01,2023-07-31,7.0,31.0,0.084931506849315,0.3227484502058135,0.358286677151913,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,WITS_SAME_YEAR_MFN_FALLBACK,2023.0,UPDATED_CHINA_ORDINARY
13.0,AUS,2023,2023-08-01,2023-08-31,8.0,31.0,0.084931506849315,0.2918591323221597,0.3239960986627956,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,WITS_SAME_YEAR_MFN_FALLBACK,2023.0,UPDATED_CHINA_ORDINARY
13.0,AUS,2023,2023-09-01,2023-09-30,9.0,30.0,0.0821917808219178,0.2598525550554744,0.2884652379922829,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,WITS_SAME_YEAR_MFN_FALLBACK,2023.0,UPDATED_CHINA_ORDINARY
13.0,AUS,2023,2023-10-01,2023-10-31,10.0,31.0,0.084931506849315,0.2440580958601042,0.2709316315600537,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,WITS_SAME_YEAR_MFN_FALLBACK,2023.0,UPDATED_CHINA_ORDINARY
13.0,AUS,2023,2023-11-01,2023-11-30,11.0,30.0,0.0821917808219178,0.2234469027395794,0.248050914733745,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,WITS_SAME_YEAR_MFN_FALLBACK,2023.0,UPDATED_CHINA_ORDINARY
13.0,AUS,2023,2023-12-01,2023-12-31,12.0,31.0,0.084931506849315,0.1990971981274849,0.2210200343390146,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,WITS_SAME_YEAR_MFN_FALLBACK,2023.0,UPDATED_CHINA_ORDINARY
14.0,AUS,2024,2024-01-01,2024-01-31,1.0,31.0,0.0846994535519125,0.1814377625419244,0.2014160966832521,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,CARRY_2021_USER_RULE,2021.0,UPDATED_CHINA_ORDINARY
14.0,AUS,2024,2024-02-01,2024-02-29,2.0,29.0,0.0792349726775956,0.1794709755531008,0.1992327443714383,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,CARRY_2021_USER_RULE,2021.0,UPDATED_CHINA_ORDINARY
14.0,AUS,2024,2024-03-01,2024-03-31,3.0,31.0,0.0846994535519125,0.1678272597388444,0.1863069247551681,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,CARRY_2021_USER_RULE,2021.0,UPDATED_CHINA_ORDINARY
14.0,AUS,2024,2024-04-01,2024-04-30,4.0,30.0,0.081967213114754,0.1656419659366882,0.1838810055773193,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,CARRY_2021_USER_RULE,2021.0,UPDATED_CHINA_ORDINARY
14.0,AUS,2024,2024-05-01,2024-05-31,5.0,31.0,0.0846994535519125,0.1669462248744974,0.1853288780633851,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,CARRY_2021_USER_RULE,2021.0,UPDATED_CHINA_ORDINARY
14.0,AUS,2024,2024-06-01,2024-06-30,6.0,30.0,0.081967213114754,0.1533676245175017,0.1702551213987771,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,CARRY_2021_USER_RULE,2021.0,UPDATED_CHINA_ORDINARY
14.0,AUS,2024,2024-07-01,2024-07-31,7.0,31.0,0.0846994535519125,0.1545583007703133,0.1715769044713574,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,CARRY_2021_USER_RULE,2021.0,UPDATED_CHINA_ORDINARY
14.0,AUS,2024,2024-08-01,2024-08-31,8.0,31.0,0.0846994535519125,0.1504142965479625,0.1669765988711825,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,CARRY_2021_USER_RULE,2021.0,UPDATED_CHINA_ORDINARY
14.0,AUS,2024,2024-09-01,2024-09-30,9.0,30.0,0.081967213114754,0.1451003063412582,0.1610774786976735,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,CARRY_2021_USER_RULE,2021.0,UPDATED_CHINA_ORDINARY
14.0,AUS,2024,2024-10-01,2024-10-31,10.0,31.0,0.0846994535519125,0.1424657415318115,0.1581528187319445,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,CARRY_2021_USER_RULE,2021.0,UPDATED_CHINA_ORDINARY
14.0,AUS,2024,2024-11-01,2024-11-30,11.0,30.0,0.081967213114754,0.1262574341838533,0.1401597948204317,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,CARRY_2021_USER_RULE,2021.0,UPDATED_CHINA_ORDINARY
14.0,AUS,2024,2024-12-01,2024-12-31,12.0,31.0,0.0846994535519125,0.1182363622709908,0.1312555128602134,,,index_bridge,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,AUS,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,CARRY_2021_USER_RULE,2021.0,UPDATED_CHINA_ORDINARY
15.0,DEU,2010,2010-01-01,2010-01-31,1.0,31.0,0.084931506849315,3.091776789316316,3.9295485644858976,3.091776789316316,3.9295485644858976,observed_quote_tax_basis_assumed,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,EU_SHARED,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,LOCAL_EXPORT_AHS,2010.0,UPDATED_CHINA_ORDINARY;EU_REPLACEMENT_ORIGIN_UNCHANGED
15.0,DEU,2010,2010-02-01,2010-02-28,2.0,28.0,0.0767123287671232,2.90442343279186,3.630529290989825,2.90442343279186,3.630529290989825,observed_quote_tax_basis_assumed,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,EU_SHARED,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,LOCAL_EXPORT_AHS,2010.0,UPDATED_CHINA_ORDINARY;EU_REPLACEMENT_ORIGIN_UNCHANGED
15.0,DEU,2010,2010-03-01,2010-03-31,3.0,31.0,0.084931506849315,2.84487870626562,3.631961814999107,2.84487870626562,3.631961814999107,observed_quote_tax_basis_assumed,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,EU_SHARED,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,LOCAL_EXPORT_AHS,2010.0,UPDATED_CHINA_ORDINARY;EU_REPLACEMENT_ORIGIN_UNCHANGED
15.0,DEU,2010,2010-04-01,2010-04-30,4.0,30.0,0.0821917808219178,2.853745381783292,3.642280289907622,2.853745381783292,3.642280289907622,observed_quote_tax_basis_assumed,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,EU_SHARED,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,LOCAL_EXPORT_AHS,2010.0,UPDATED_CHINA_ORDINARY;EU_REPLACEMENT_ORIGIN_UNCHANGED
15.0,DEU,2010,2010-05-01,2010-05-31,5.0,31.0,0.084931506849315,2.763961213182792,3.3977357588807564,2.763961213182792,3.3977357588807564,observed_quote_tax_basis_assumed,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,EU_SHARED,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,LOCAL_EXPORT_AHS,2010.0,UPDATED_CHINA_ORDINARY;EU_REPLACEMENT_ORIGIN_UNCHANGED
15.0,DEU,2010,2010-06-01,2010-06-30,6.0,30.0,0.0821917808219178,2.7123575248293017,3.258240800266645,2.7123575248293017,3.258240800266645,observed_quote_tax_basis_assumed,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,EU_SHARED,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,LOCAL_EXPORT_AHS,2010.0,UPDATED_CHINA_ORDINARY;EU_REPLACEMENT_ORIGIN_UNCHANGED
15.0,DEU,2010,2010-07-01,2010-07-31,7.0,31.0,0.084931506849315,2.886311557959211,3.305004901243417,2.886311557959211,3.305004901243417,observed_quote_tax_basis_assumed,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,EU_SHARED,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,LOCAL_EXPORT_AHS,2010.0,UPDATED_CHINA_ORDINARY;EU_REPLACEMENT_ORIGIN_UNCHANGED
15.0,DEU,2010,2010-08-01,2010-08-31,8.0,31.0,0.084931506849315,2.9036209902769103,3.318423988887897,2.9036209902769103,3.318423988887897,observed_quote_tax_basis_assumed,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,EU_SHARED,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,LOCAL_EXPORT_AHS,2010.0,UPDATED_CHINA_ORDINARY;EU_REPLACEMENT_ORIGIN_UNCHANGED
15.0,DEU,2010,2010-09-01,2010-09-30,9.0,30.0,0.0821917808219178,2.930089301722598,3.3213745190333803,2.930089301722598,3.3213745190333803,observed_quote_tax_basis_assumed,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,EU_SHARED,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,LOCAL_EXPORT_AHS,2010.0,UPDATED_CHINA_ORDINARY;EU_REPLACEMENT_ORIGIN_UNCHANGED
15.0,DEU,2010,2010-10-01,2010-10-31,10.0,31.0,0.084931506849315,3.085350824069529,3.483147628430694,3.085350824069529,3.483147628430694,observed_quote_tax_basis_assumed,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,EU_SHARED,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,LOCAL_EXPORT_AHS,2010.0,UPDATED_CHINA_ORDINARY;EU_REPLACEMENT_ORIGIN_UNCHANGED
15.0,DEU,2010,2010-11-01,2010-11-30,11.0,30.0,0.0821917808219178,3.003318850773162,3.395471949122523,3.003318850773162,3.395471949122523,observed_quote_tax_basis_assumed,0.0,0.0,0.0,0.0,0.0,0.0,none,0.8,1.0,,EU_SHARED,calendar_days_fixed,A_POLICY_COVER;A_EU_MIX;A_EU_FLOOR;A_FX;A_POLICY_UNKNOWN;A_TARIFF_FILL;A_PRICE_TAX;PV_AD_OFFSET_BOUND;POLICY_FIRM_YEAR_UNKNOWN,main,LOCAL_EXPORT_AHS,2010.0,UPDATED_CHINA_ORDINARY;EU_REPLACEMENT_ORIGIN_UNCHANGED
